epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,3107.98,0.91831,0.48902,0.99513,0.88511,0.81271,0.85681,0.53115,1.158,0.57212,1.22739,0.000858338,0.000858338,0.000858338
149,3128.9,0.9271,0.49058,0.99876,0.86116,0.82236,0.85639,0.5278,1.1659,0.57869,1.24688,0.000852837,0.000852837,0.000852837
150,3149.73,0.93259,0.49642,0.99499,0.86067,0.83257,0.86807,0.53588,1.13642,0.60276,1.22549,0.000847336,0.000847336,0.000847336
151,3170.86,0.91968,0.49023,0.99569,0.87319,0.79809,0.85654,0.53388,1.15374,0.57484,1.22386,0.000841835,0.000841835,0.000841835
152,3192,0.91613,0.47916,0.99874,0.88505,0.78947,0.85147,0.53308,1.16849,0.56134,1.23266,0.000836334,0.000836334,0.000836334
153,3213.16,0.92267,0.49056,1.00195,0.87263,0.82314,0.86239,0.54013,1.17089,0.5845,1.23267,0.000830833,0.000830833,0.000830833
154,3234.33,0.91474,0.48807,0.98294,0.85839,0.82226,0.85199,0.53168,1.14784,0.61452,1.22465,0.000825332,0.000825332,0.000825332
155,3255.31,0.90736,0.47993,0.98921,0.89262,0.80535,0.87283,0.53928,1.15609,0.6129,1.2356,0.000819831,0.000819831,0.000819831
156,3276.33,0.91341,0.49523,0.99011,0.86206,0.83036,0.85845,0.53851,1.1596,0.57626,1.23473,0.000814329,0.000814329,0.000814329
157,3297.13,0.90646,0.48925,0.99098,0.86761,0.8213,0.86311,0.54071,1.14725,0.59307,1.22875,0.000808828,0.000808828,0.000808828
158,3318.27,0.90297,0.47622,0.98795,0.84967,0.8314,0.86126,0.5383,1.18626,0.61352,1.28692,0.000803327,0.000803327,0.000803327
159,3339.23,0.90693,0.47616,0.985,0.85436,0.80774,0.85134,0.53314,1.21188,0.62066,1.29557,0.000797826,0.000797826,0.000797826
160,3360.22,0.92522,0.49316,0.99035,0.87894,0.82236,0.86371,0.53878,1.19648,0.61284,1.27859,0.000792325,0.000792325,0.000792325
161,3381.45,0.906,0.482,0.98979,0.88782,0.80282,0.85868,0.54163,1.16853,0.58235,1.24651,0.000786824,0.000786824,0.000786824
162,3402.2,0.89767,0.47794,0.98127,0.88513,0.79908,0.85778,0.53662,1.15488,0.58571,1.2383,0.000781323,0.000781323,0.000781323
163,3423.16,0.92066,0.48528,0.99623,0.839,0.80897,0.84808,0.54238,1.15725,0.59361,1.25058,0.000775822,0.000775822,0.000775822
164,3444.23,0.90064,0.47279,0.98884,0.86427,0.81388,0.85676,0.53709,1.1477,0.60182,1.23184,0.000770321,0.000770321,0.000770321
165,3465.45,0.90008,0.47858,0.98469,0.90106,0.79374,0.86134,0.53851,1.14385,0.58493,1.26159,0.00076482,0.00076482,0.00076482
166,3486.46,0.89654,0.4747,0.98138,0.863,0.82679,0.86516,0.53964,1.17569,0.61622,1.291,0.000759318,0.000759318,0.000759318
167,3507.55,0.8903,0.47362,0.98936,0.85497,0.8307,0.86329,0.54643,1.15478,0.59098,1.2423,0.000753817,0.000753817,0.000753817
168,3528.66,0.90589,0.47654,0.98536,0.88604,0.8099,0.86258,0.54238,1.17806,0.61715,1.26923,0.000748316,0.000748316,0.000748316
169,3549.65,0.90449,0.48566,0.99012,0.88802,0.80066,0.86207,0.53727,1.16194,0.59844,1.26838,0.000742815,0.000742815,0.000742815
170,3570.56,0.89798,0.47387,0.97989,0.91098,0.81915,0.87593,0.54626,1.19286,0.58181,1.27827,0.000737314,0.000737314,0.000737314
171,3591.29,0.89894,0.47631,0.99802,0.84035,0.85518,0.86918,0.54177,1.18306,0.55485,1.24987,0.000731813,0.000731813,0.000731813
172,3612.41,0.88247,0.46322,0.97631,0.87826,0.84985,0.87611,0.54199,1.17324,0.54693,1.25525,0.000726312,0.000726312,0.000726312
173,3633.72,0.89123,0.47013,0.98297,0.89016,0.82179,0.865,0.54383,1.16851,0.53747,1.26383,0.000720811,0.000720811,0.000720811
174,3654.58,0.88164,0.45921,0.97658,0.89258,0.84252,0.87682,0.55012,1.17712,0.60889,1.28606,0.00071531,0.00071531,0.00071531
175,3675.44,0.88837,0.46878,0.98341,0.91602,0.80118,0.8709,0.55209,1.16636,0.59837,1.27583,0.000709809,0.000709809,0.000709809
176,3696.47,0.89932,0.47312,0.98813,0.87029,0.84001,0.87701,0.55264,1.18607,0.56682,1.29129,0.000704307,0.000704307,0.000704307
177,3717.6,0.88911,0.46331,0.97854,0.87128,0.82552,0.87,0.54652,1.12822,0.57662,1.2192,0.000698806,0.000698806,0.000698806
178,3739.03,0.90216,0.47538,0.9786,0.86379,0.83596,0.87107,0.55092,1.16572,0.59475,1.28926,0.000693305,0.000693305,0.000693305
179,3760.07,0.89401,0.46823,0.98027,0.89194,0.83144,0.87648,0.54987,1.15495,0.60362,1.24206,0.000687804,0.000687804,0.000687804
